,dataset,SR,SR_time,TPOT,TPOTSR,AK,AKSR,LR,timeTPOT,timeTPOTSR,timeAK,timeAKSR,meanguess,generations,function_set,epochs,max_TPOT_time,
118,0-guo2ts.csv,48.55957243,93.01867294,21.5488621,22.42050565,28.94435494,27.96112338,29.96656937,673.920429,920.0268815,1341.77157,1306.550454,122.5757473,50,"['add', 'sub', 'mul', 'div']",,10,
119,0-guo2ts.csv,43.34084643,152.8961322,24.29226029,22.49508817,28.89384489,28.59086549,34.58072374,760.1485593,622.3292727,2314.890117,1303.626783,123.431448,50,"['add', 'sub', 'mul', 'div']",,10,
120,0-guo2ts.csv,44.75562748,69.15601993,22.08580123,22.50495904,27.98385466,28.20783956,30.1871872,627.8045437,683.0065248,3366.267179,1157.32627,123.7791259,50,"['add', 'sub', 'mul', 'div']",,10,
121,0-guo2ts.csv,49.30331723,82.54702926,21.71611159,22.2266457,30.27175494,26.86072302,30.32319832,683.1110125,933.3242283,808.3255134,1178.364664,123.9560039,50,"['add', 'sub', 'mul', 'div']",,10,
122,0-guo2ts.csv,43.4328684,196.9137812,22.31972666,23.38920094,28.89767629,28.12182518,30.50458751,709.5776103,666.6890924,3362.492993,4325.322658,125.4822786,50,"['add', 'sub', 'mul', 'div']",,10,
123,0-guo2ts.csv,51.94476284,104.5877712,21.82878012,21.69673541,28.93890642,28.19709808,30.07940638,736.0355299,873.0151284,2579.734455,2748.874464,122.0765303,50,"['add', 'sub', 'mul', 'div']",,10,
124,0-guo2ts.csv,43.37221279,340.3846424,21.80335241,21.94401073,28.19761689,27.4340918,29.57195701,694.2610638,691.5997384,7118.654331,3556.923835,123.4238443,50,"['add', 'sub', 'mul', 'div']",,10,
125,0-guo2ts.csv,48.25306148,402.8661909,24.8081192,24.43369276,28.06174557,28.4236578,29.96458082,795.667959,623.0564978,6940.819432,7882.987106,124.7105606,50,"['add', 'sub', 'mul', 'div']",,10,
126,0-guo2ts.csv,43.95316035,71.59283066,26.28848766,22.31268461,29.10616865,27.9696501,30.20838138,673.1228564,826.0164051,1559.574462,1341.217402,124.3484725,50,"['add', 'sub', 'mul', 'div']",,10,
127,0-guo2ts.csv,47.08120867,60.29386401,22.35010092,22.24562257,28.32625407,27.36912269,30.15354233,708.2661073,645.8614872,2581.158918,2142.032242,122.7127538,50,"['add', 'sub', 'mul', 'div']",,10,
128,0-guo2ts.csv,39.35331159,101.8541808,21.42651453,21.91414289,28.93895532,27.34696222,29.54581648,799.8373301,759.8706467,1427.342826,1334.451705,121.8128187,50,"['add', 'sub', 'mul', 'div']",,10,
129,0-guo2ts.csv,48.39130893,51.75353074,23.01500957,23.06836341,30.41740455,28.64797334,31.40958288,687.36514,765.6582608,993.7594059,1227.614497,123.3242897,50,"['add', 'sub', 'mul', 'div']",,10,
130,0-guo2ts.csv,39.80125946,153.8361809,22.07000246,22.23798454,28.37981231,26.99312268,29.96656937,866.4314482,795.0742588,2573.320598,2336.802136,122.5757473,50,"['add', 'sub', 'mul', 'div']",,10,
131,0-guo2ts.csv,49.98286068,206.9167633,21.83846965,21.5274689,28.43787475,27.89364409,30.13531697,702.8307896,708.9447548,5182.671113,4405.842831,124.7705835,50,"['add', 'sub', 'mul', 'div']",,10,
132,0-guo2ts.csv,36.7565974,463.7391534,22.45107479,23.52426604,28.35418689,27.40902167,29.96458082,642.8648019,626.5118933,3061.324271,2040.34801,124.7105606,50,"['add', 'sub', 'mul', 'div']",,10,
133,0-guo2ts.csv,42.44361918,166.8594484,21.92880278,21.76046182,29.30878249,27.81299193,30.08133006,691.3188376,680.8796856,1432.115065,4048.791605,122.8043629,50,"['add', 'sub', 'mul', 'div']",,10,
134,0-guo2ts.csv,50.04470038,107.5908837,22.65458895,21.80584373,29.66473761,28.24729103,29.96656937,629.2687137,807.6260469,1204.853146,2238.524417,122.5757473,50,"['add', 'sub', 'mul', 'div']",,10,
135,0-guo2ts.csv,40.12571424,127.7599385,21.5700507,22.67642986,28.77553731,27.64300755,29.91110008,671.4920542,819.7739513,1497.281004,1857.377804,121.9396357,50,"['add', 'sub', 'mul', 'div']",,10,
136,0-guo2ts.csv,44.63227737,182.6273506,29.69413524,21.982422,29.67814616,27.93032402,29.49585133,607.5906415,722.1491938,1024.816162,2739.093908,122.6133241,50,"['add', 'sub', 'mul', 'div']",,10,
137,0-guo2ts.csv,49.15097817,194.1533339,22.47673989,25.71039208,29.0605256,28.72433348,30.64989722,854.0538294,631.0848575,4550.389567,6337.020182,123.8066504,50,"['add', 'sub', 'mul', 'div']",,10,
138,0-guo2ts.csv,48.10285902,198.2043881,22.67917403,24.13501949,29.44701489,28.42342766,30.36392243,735.0190163,638.9954944,4153.933663,3178.786726,122.3485947,50,"['add', 'sub', 'mul', 'div']",,10,
139,0-guo2ts.csv,41.83200017,251.8492527,22.69230857,23.60598295,28.63908447,26.85387127,29.96656937,661.7781684,671.7013159,3929.140525,2458.102582,122.5757473,50,"['add', 'sub', 'mul', 'div']",,10,
140,0-guo2ts.csv,41.31832826,245.6664617,22.26184352,22.1061774,29.31810302,27.92310496,29.91508394,848.7148736,640.9347448,2492.396732,1933.827642,122.2954453,50,"['add', 'sub', 'mul', 'div']",,10,
141,0-guo2ts.csv,45.91763381,146.3280907,22.00124056,23.20893939,29.24408685,27.5877759,30.32319832,774.5343249,669.1341686,3266.516543,1849.09719,123.9560039,50,"['add', 'sub', 'mul', 'div']",,10,
142,0-guo2ts.csv,45.23116834,144.1865304,23.0082445,22.48158356,28.98646691,28.62906833,30.56239386,631.3763118,952.3422587,3575.389081,3963.804302,124.5070294,50,"['add', 'sub', 'mul', 'div']",,10,
143,0-guo2ts.csv,45.6121161,124.0808716,21.57602253,22.20398642,29.04831472,28.16776285,29.98235842,672.6422617,625.1742296,1256.668102,1369.671016,122.9063575,50,"['add', 'sub', 'mul', 'div']",,10,
144,0-guo2ts.csv,46.06868297,170.0104711,22.15336103,30.16840972,29.56421604,28.96362608,30.20838138,823.6226051,651.7313945,1964.295527,3421.176387,124.3484725,50,"['add', 'sub', 'mul', 'div']",,10,
145,0-guo2ts.csv,38.49464588,132.5405488,21.31100644,21.89212642,28.54531546,27.03972833,29.64458963,638.8178573,803.3410785,6401.281935,3239.219377,123.3865039,50,"['add', 'sub', 'mul', 'div']",,10,
146,0-guo2ts.csv,40.33062171,112.7408686,21.53163501,21.86395747,28.89943229,28.12037534,29.67256054,778.1161902,708.5353324,2496.929901,902.3050385,123.4991905,50,"['add', 'sub', 'mul', 'div']",,10,
147,0-guo2ts.csv,50.05549065,136.474921,22.45148074,21.86230236,28.24607239,27.66667985,30.08133006,901.5081329,718.8378515,3209.530699,2239.442442,122.8043629,50,"['add', 'sub', 'mul', 'div']",,10,
148,0-guo2ts.csv,60.88060288,167.3138919,24.21602587,23.37709056,29.10807809,29.14228246,30.80281358,795.6353786,842.3164537,2414.172206,4364.94116,122.7658073,50,"['add', 'sub', 'mul', 'div']",,10,
149,0-guo2ts.csv,44.11765026,278.1379645,38.28034653,23.41508879,28.82114594,27.76917874,34.00165634,796.0027385,605.7442584,2442.216824,1960.387505,123.4191109,50,"['add', 'sub', 'mul', 'div']",,10,
150,0-guo3el.csv,6.510113001,117.8831189,3.764481719,3.755731998,4.609227274,4.500513042,4.708400672,682.3995638,827.817136,970.8120434,1210.64457,9.105179892,50,"['add', 'sub', 'mul', 'div']",,10,
151,0-guo3el.csv,6.932204515,112.2809963,3.711773058,3.743418085,4.514137167,4.493608375,4.664777737,881.7640374,692.0965579,1829.723994,1595.09953,9.038163799,50,"['add', 'sub', 'mul', 'div']",,10,
152,0-guo3el.csv,7.303094009,125.0530274,3.79950135,3.773860572,4.543576234,4.563068146,4.728498339,673.9737728,684.1173468,1166.223057,850.872597,9.094196742,50,"['add', 'sub', 'mul', 'div']",,10,
153,0-guo3el.csv,6.821165644,201.8169668,3.905360193,3.807673971,4.460331321,4.52418105,4.790659686,664.4201012,701.9002919,2753.214803,1595.495419,9.09231351,50,"['add', 'sub', 'mul', 'div']",,10,
154,0-guo3el.csv,7.253458885,177.0639355,3.937238345,3.948584278,4.719077629,4.692214332,4.850889149,856.2632987,638.2023158,2422.670471,1909.01947,9.206088746,50,"['add', 'sub', 'mul', 'div']",,10,
155,0-guo3el.csv,7.190112201,63.53954935,3.870375828,3.879144821,4.664747709,4.598023138,4.812772521,748.6198039,622.5056527,1144.867173,1032.866403,9.15604411,50,"['add', 'sub', 'mul', 'div']",,10,
156,0-guo3el.csv,7.12339749,208.7485507,3.957701462,3.860697795,4.631245262,4.612349007,4.812772521,774.7904065,763.4863193,1124.775795,1101.498588,9.15604411,50,"['add', 'sub', 'mul', 'div']",,10,
157,0-guo3el.csv,6.85296519,107.9963696,3.861226137,3.856378808,4.720283256,4.730237854,4.789073741,669.3061285,1004.387493,1217.585727,1054.424099,9.116293433,50,"['add', 'sub', 'mul', 'div']",,10,
158,0-guo3el.csv,6.854706673,103.4577301,3.793217499,3.868006772,4.595330408,4.527820143,4.792012256,755.5766983,758.1136842,2292.30807,3386.470246,9.16008736,50,"['add', 'sub', 'mul', 'div']",,10,
159,0-guo3el.csv,9.151740177,96.57811046,3.847975991,3.819222752,4.611833222,4.592629062,4.736966411,728.1575134,891.6202202,2086.984407,1739.597216,8.983516438,50,"['add', 'sub', 'mul', 'div']",,10,
160,0-guo3el.csv,8.034274965,68.14839673,3.771571065,3.728610323,4.577041972,4.540371791,4.68037428,745.2309697,765.646806,504.5022299,786.2894225,9.140953425,50,"['add', 'sub', 'mul', 'div']",,10,
161,0-guo3el.csv,6.487862856,104.7193205,3.710904597,4.131267791,4.582240901,4.553124709,4.722315206,700.4633458,626.7350917,867.8001428,614.8840182,9.063755714,50,"['add', 'sub', 'mul', 'div']",,10,
162,0-guo3el.csv,6.661095724,138.6340954,3.976194357,3.820989924,4.626163182,4.582357599,4.73606204,666.3761523,696.0723267,1224.315609,1118.897706,9.049328037,50,"['add', 'sub', 'mul', 'div']",,10,
163,0-guo3el.csv,6.571031637,200.2921572,3.949509778,3.841540974,4.635661693,4.645288166,4.741426883,629.5249288,662.9288895,1479.589837,1029.787512,9.11931651,50,"['add', 'sub', 'mul', 'div']",,10,
164,0-guo3el.csv,8.365433942,129.0337102,3.781402594,3.735573857,4.517614311,4.54852347,4.708400672,639.9297061,1031.346071,2827.39835,1144.321923,9.105179892,50,"['add', 'sub', 'mul', 'div']",,10,
165,0-guo3el.csv,6.867590279,66.50593472,3.782301255,3.802142826,4.538424953,4.574158382,4.712376903,711.0471325,827.1838238,2357.816401,1194.94952,9.092256797,50,"['add', 'sub', 'mul', 'div']",,10,
166,0-guo3el.csv,6.909831538,147.1809545,3.827726721,3.809102334,4.577618255,4.674680549,4.73606204,688.5730817,1049.280823,1608.584009,858.6866562,9.049328037,50,"['add', 'sub', 'mul', 'div']",,10,
167,0-guo3el.csv,6.083691766,308.4200156,3.804837355,4.074546603,4.701194308,4.653616578,4.675780611,681.9209998,630.6695604,2090.485425,1487.647573,9.081664649,50,"['add', 'sub', 'mul', 'div']",,10,
168,0-guo3el.csv,7.313039913,282.7184579,3.850255002,3.843809489,4.644953804,4.728494744,4.784664647,905.0513184,727.6482329,1621.379497,870.4692712,9.090982907,50,"['add', 'sub', 'mul', 'div']",,10,
169,0-guo3el.csv,7.671207989,67.26179433,3.772385601,3.765711319,4.6282987,4.487041315,4.703401894,700.673682,842.0484943,827.3178689,1034.896541,9.145325509,50,"['add', 'sub', 'mul', 'div']",,10,
170,0-guo3el.csv,6.736344047,278.7372448,3.739630594,3.670208072,4.504635101,4.436321021,4.701939123,935.6889586,693.8841355,1883.418171,1139.410328,9.082699943,50,"['add', 'sub', 'mul', 'div']",,10,
171,0-guo3el.csv,7.119315883,194.3063428,3.982181992,3.838531097,4.689047408,4.701233632,4.788635646,643.3453102,840.4084225,2786.817469,908.9832175,9.157031611,50,"['add', 'sub', 'mul', 'div']",,10,
172,0-guo3el.csv,6.556630984,273.0551376,3.773649075,3.852692525,4.660461054,4.60788424,4.714221172,820.971086,668.4975376,1395.615484,1792.361895,9.164235657,50,"['add', 'sub', 'mul', 'div']",,10,
173,0-guo3el.csv,6.90267352,174.80618,3.851716282,3.832701116,4.643741558,4.596582291,4.915219441,903.3157616,753.9236896,782.8858244,1224.370212,9.14841682,50,"['add', 'sub', 'mul', 'div']",,10,
174,0-guo3el.csv,8.360735713,119.5538702,3.79543892,3.954020471,4.539619599,4.5184706,4.699900878,627.5946674,684.2217302,1297.354546,1298.97575,9.079902584,50,"['add', 'sub', 'mul', 'div']",,10,
175,0-guo3el.csv,6.595022951,371.1849301,4.367717384,3.785381739,4.661358973,4.591008215,4.714221172,706.0123081,697.4162753,1056.566554,2358.104498,9.164235657,50,"['add', 'sub', 'mul', 'div']",,10,
176,0-guo3el.csv,6.589823047,147.9997785,4.010179524,3.835132347,4.641031761,4.672672226,4.784664647,842.1138844,663.0903568,1654.275207,884.7015574,9.090982907,50,"['add', 'sub', 'mul', 'div']",,10,
177,0-guo3el.csv,5.838071095,204.4706731,3.844459206,3.739267228,4.61791349,4.646726033,4.703401894,763.9491861,764.7046995,1392.890561,1377.222817,9.145325509,50,"['add', 'sub', 'mul', 'div']",,10,
178,0-guo3el.csv,7.70495033,76.464329,3.839423123,3.941750465,4.72595236,4.496070758,4.813208227,710.2645972,848.2116129,808.9204261,2039.229652,9.04871959,50,"['add', 'sub', 'mul', 'div']",,10,
179,0-guo3el.csv,7.307755308,194.4461048,3.85153577,3.822022497,4.646891478,4.622001965,4.736966411,673.0526557,682.9684529,1754.382081,2257.31541,8.983516438,50,"['add', 'sub', 'mul', 'div']",,10,
180,0-guo3el.csv,5.761006767,141.5362175,3.808445671,3.906255958,4.632486717,4.585561386,4.778674844,773.0677354,654.5002255,1469.504946,1954.747482,9.203841366,50,"['add', 'sub', 'mul', 'div']",,10,
181,0-guo3el.csv,7.850475198,198.8618026,3.925600162,3.865456843,4.673465242,4.619596391,4.731401908,813.9533172,665.5141234,1359.209734,1812.68485,9.11247858,50,"['add', 'sub', 'mul', 'div']",,10,
182,0-guo3el.csv,8.898761678,101.631654,3.80543599,3.846508309,4.7189159,4.57676582,4.778674844,784.7173984,763.0838747,1446.933463,1071.280292,9.203841366,50,"['add', 'sub', 'mul', 'div']",,10,
183,0-guo3el.csv,5.452261765,144.7602773,3.849636857,3.848190047,4.672981387,4.571511154,4.788635646,826.6478179,788.8267453,1423.244352,960.3858285,9.157031611,50,"['add', 'sub', 'mul', 'div']",,10,
184,0-guo3el.csv,5.579678091,91.41149092,3.765772481,3.736710022,4.530679447,4.392736584,4.68037428,690.4690332,814.2450819,809.6532803,930.1789505,9.140953425,50,"['add', 'sub', 'mul', 'div']",,10,
185,0-guo3el.csv,7.296888942,184.4594505,3.792371164,3.817346979,4.617254292,4.563860187,4.792012256,663.3953717,631.7367647,1256.907605,2021.654641,9.16008736,50,"['add', 'sub', 'mul', 'div']",,10,
186,0-guo3el.csv,9.841874124,125.0806391,3.823719307,3.819291216,4.655372218,4.652811698,4.754463347,747.325012,746.1337693,2222.472244,2372.492838,9.186697445,50,"['add', 'sub', 'mul', 'div']",,10,
187,0-guo3el.csv,6.710965849,189.4884133,3.728870211,3.74092805,4.518889453,4.476516076,4.708400672,1015.815681,710.1729896,1772.175159,1965.066312,9.105179892,50,"['add', 'sub', 'mul', 'div']",,10,
188,0-guo3el.csv,6.374679668,140.8034337,3.813368258,3.827811065,4.661331613,4.548883332,4.73606204,776.1360068,699.0924931,635.8277075,1061.544767,9.049328037,50,"['add', 'sub', 'mul', 'div']",,10,
189,0-guo3el.csv,6.343513733,203.1180224,3.81853343,3.827489458,4.621520506,4.561821242,4.754463347,646.7060549,633.709743,2475.423049,1258.134919,9.186697445,50,"['add', 'sub', 'mul', 'div']",,10,
190,0-guo3el.csv,6.678689853,97.96581697,3.788982616,3.985687994,4.642292204,4.612351043,4.75166909,885.5712857,613.8333311,665.887357,797.2582846,9.12302415,50,"['add', 'sub', 'mul', 'div']",,10,
191,0-guo3el.csv,7.294648565,113.847712,3.893922255,4.444243138,4.777445867,4.683963533,4.850889149,635.8473687,657.1355402,461.9825871,1130.495561,9.206088746,50,"['add', 'sub', 'mul', 'div']",,10,
192,0-guo3el.csv,7.762168565,434.8160536,3.880341399,3.877733942,4.703344733,4.717997387,4.789073741,749.3660736,745.4474564,2218.25633,2902.256124,9.116293433,50,"['add', 'sub', 'mul', 'div']",,10,
193,0-guo3el.csv,7.317773621,274.749378,4.067760879,3.709123717,4.497900388,4.462236418,4.676733449,709.7089512,655.8477542,2751.65559,1842.280904,9.076739013,50,"['add', 'sub', 'mul', 'div']",,10,
194,0-guo3el.csv,6.201537186,111.1632128,3.834237175,3.815254029,4.622629617,4.502199327,4.75190768,814.5620158,759.0915694,1825.009812,1961.785708,9.103695616,50,"['add', 'sub', 'mul', 'div']",,10,
195,0-guo3el.csv,7.641208244,157.8311396,3.92606679,3.8457168,4.674398624,4.678781326,4.813208227,638.2176154,818.2712462,4934.942352,2759.773437,9.04871959,50,"['add', 'sub', 'mul', 'div']",,10,
196,0-guo3el.csv,7.798624251,301.3257184,3.81129488,4.218137271,4.629411594,4.600544148,4.741426883,887.0491369,787.7698851,1494.704655,1237.912438,9.11931651,50,"['add', 'sub', 'mul', 'div']",,10,
197,0-guo3el.csv,6.832028798,81.76157236,4.100086616,3.824150684,4.69764633,4.537540444,4.792012256,612.6110144,803.3550808,515.1778438,977.7861321,9.16008736,50,"['add', 'sub', 'mul', 'div']",,10,
198,0-guo3el.csv,8.68436908,59.98504519,3.882761014,3.857590804,4.654397483,4.636454717,4.743798732,632.2974377,696.3705852,1028.707187,1377.218652,9.137243866,50,"['add', 'sub', 'mul', 'div']",,10,
199,0-guo3el.csv,5.286347864,170.2665517,3.788402053,3.84298483,4.72369413,4.613307188,4.756847941,807.6790967,643.6527483,2140.182239,894.0314195,9.113717951,50,"['add', 'sub', 'mul', 'div']",,10,
200,0-koya1-cte.csv,9.44E-06,32.45248485,4.68E-07,4.66E-07,0.097024704,0.062972943,5.17E-07,600.7939322,600.5939655,32.13694119,13.96481919,5.26E-07,50,"['add', 'sub', 'mul', 'div']",,10,
201,0-koya1-cte.csv,9.40E-06,35.99089837,3.29E-07,3.46E-07,0.073742479,0.049782691,3.79E-07,600.8574505,600.4145505,27.65626216,30.60885906,4.09E-07,50,"['add', 'sub', 'mul', 'div']",,10,
202,0-koya1-cte.csv,9.58E-06,33.66516423,3.39E-07,3.21E-07,0.077989699,0.041050659,3.34E-07,606.9057424,608.94434,18.29644132,37.46676731,3.48E-07,50,"['add', 'sub', 'mul', 'div']",,10,
203,0-koya1-cte.csv,9.48E-06,33.69368196,3.50E-07,4.26E-07,0.059910878,0.065417366,3.05E-07,600.6752427,600.0621412,23.76209211,17.43565011,3.34E-07,50,"['add', 'sub', 'mul', 'div']",,10,
204,0-koya1-cte.csv,9.55E-06,34.05154872,2.21E-07,2.46E-07,0.067481195,0.084233012,2.71E-07,600.5102024,603.7105503,20.302459,18.69081354,3.29E-07,50,"['add', 'sub', 'mul', 'div']",,10,
205,0-koya1-cte.csv,9.39E-06,22.34399176,3.61E-07,2.76E-07,0.057039127,0.107771909,3.79E-07,600.4569757,600.6453278,23.78936076,22.08701277,3.12E-07,50,"['add', 'sub', 'mul', 'div']",,10,
206,0-koya1-cte.csv,9.50E-06,35.72095609,4.97E-07,5.08E-07,0.089462475,0.121998969,5.20E-07,600.9747972,600.8572543,22.27457786,12.95327425,5.39E-07,50,"['add', 'sub', 'mul', 'div']",,10,
207,0-koya1-cte.csv,9.68E-06,34.8973608,4.47E-07,4.73E-07,0.076929203,0.07130315,5.32E-07,600.1507642,600.3715618,41.35685277,43.03676605,5.31E-07,50,"['add', 'sub', 'mul', 'div']",,10,
208,0-koya1-cte.csv,9.44E-06,34.64894533,3.95E-07,2.87E-07,0.081828432,0.108693388,4.05E-07,601.8779993,600.332412,20.15891433,24.77762341,3.85E-07,50,"['add', 'sub', 'mul', 'div']",,10,
209,0-koya1-cte.csv,9.66E-06,35.00411916,4.99E-07,4.92E-07,0.103017641,0.09042292,6.08E-07,600.0767672,602.4359772,33.43651056,57.75465584,5.72E-07,50,"['add', 'sub', 'mul', 'div']",,10,
210,0-koya1-cte.csv,9.46E-06,34.87707877,3.83E-07,3.51E-07,0.075398092,0.096778762,4.35E-07,604.9429414,602.3660183,38.38288307,30.80108833,4.01E-07,50,"['add', 'sub', 'mul', 'div']",,10,
211,0-koya1-cte.csv,9.45E-06,39.94066715,4.76E-07,4.76E-07,0.039894611,0.067799593,5.15E-07,604.7935684,600.4117675,31.11573577,47.37205315,4.86E-07,50,"['add', 'sub', 'mul', 'div']",,10,
212,0-koya1-cte.csv,9.48E-06,43.46976066,5.45E-07,5.33E-07,0.0966175,0.081398359,5.80E-07,600.9934235,603.4373534,37.09008932,28.83944798,4.70E-07,50,"['add', 'sub', 'mul', 'div']",,10,
213,0-koya1-cte.csv,9.53E-06,35.5027914,4.71E-07,3.99E-07,0.088527553,0.045912123,5.02E-07,601.588222,600.572464,14.37092662,47.91619396,4.78E-07,50,"['add', 'sub', 'mul', 'div']",,10,
214,0-koya1-cte.csv,9.50E-06,39.02152228,5.59E-07,5.51E-07,0.062849202,0.056514157,2.99E-07,601.2213278,605.4073317,24.23667741,42.54363871,3.50E-07,50,"['add', 'sub', 'mul', 'div']",,10,
215,0-koya1-cte.csv,9.51E-06,35.92441487,2.83E-07,2.82E-07,0.046943437,0.099049247,3.40E-07,600.1625142,601.3076952,35.91401911,31.37042475,3.84E-07,50,"['add', 'sub', 'mul', 'div']",,10,
216,0-koya1-cte.csv,9.49E-06,35.31450725,2.07E-07,2.58E-07,0.060081512,0.061900142,3.42E-07,600.4508986,601.2813263,24.38976479,34.54507375,3.52E-07,50,"['add', 'sub', 'mul', 'div']",,10,
217,0-koya1-cte.csv,9.49E-06,34.99133253,2.85E-07,3.06E-07,0.093524867,0.073099636,1.91E-07,601.2435415,600.5000761,26.80132031,30.19628882,2.70E-07,50,"['add', 'sub', 'mul', 'div']",,10,
218,0-koya1-cte.csv,9.43E-06,35.06308413,5.45E-07,5.43E-07,0.047435082,0.052165742,2.75E-07,600.5618787,601.6086786,27.02955961,25.79307222,3.58E-07,50,"['add', 'sub', 'mul', 'div']",,10,
219,0-koya1-cte.csv,9.48E-06,35.02567053,3.99E-07,3.84E-07,0.090301305,0.104256753,3.98E-07,600.7093182,600.2230227,19.00431275,17.649266,4.51E-07,50,"['add', 'sub', 'mul', 'div']",,10,
220,0-koya1-cte.csv,9.50E-06,32.94284582,3.49E-07,3.08E-07,0.072529089,0.113091692,3.96E-07,600.2442198,609.513778,48.36411309,12.74649,4.02E-07,50,"['add', 'sub', 'mul', 'div']",,10,
221,0-koya1-cte.csv,9.49E-06,33.58144689,4.93E-07,4.93E-07,0.052823305,0.088037703,4.60E-07,600.4504488,600.223352,23.46899247,27.31853986,4.77E-07,50,"['add', 'sub', 'mul', 'div']",,10,
222,0-koya1-cte.csv,9.52E-06,33.42202163,4.43E-07,4.62E-07,0.060710447,0.249449762,5.98E-07,600.5997155,603.2172773,34.25174332,12.94610143,4.27E-07,50,"['add', 'sub', 'mul', 'div']",,10,
223,0-koya1-cte.csv,9.46E-06,36.1418066,3.29E-07,3.20E-07,0.071309514,0.106740899,2.58E-07,600.0793846,602.9879971,12.61521935,14.58339119,3.22E-07,50,"['add', 'sub', 'mul', 'div']",,10,
224,0-koya1-cte.csv,9.48E-06,33.31848192,3.39E-07,3.84E-07,0.09394541,0.130486509,3.98E-07,600.2212367,604.7230635,30.95381188,16.39517713,4.51E-07,50,"['add', 'sub', 'mul', 'div']",,10,
225,0-koya1-cte.csv,9.37E-06,33.03596425,3.05E-07,3.49E-07,0.095424481,0.04857189,4.93E-07,600.6938968,600.6496999,29.52003193,23.99957848,4.50E-07,50,"['add', 'sub', 'mul', 'div']",,10,
226,0-koya1-cte.csv,9.56E-06,33.72834229,4.48E-07,4.47E-07,0.046580556,0.092500501,4.80E-07,600.4249735,600.1555033,47.76237988,30.39614177,5.01E-07,50,"['add', 'sub', 'mul', 'div']",,10,
